date,regulation,source,ingested_at,pokemon_name,teratype_name,usage_raw
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,electric,0.2286183254473545
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,fire,0.000782718123156001
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,flying,0.37027823803184884
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,bug,0.013280479813206347
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,poison,0.0004924056082193373
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,stellar,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,fighting,0.016678208275249906
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,dragon,0.09886895856772282
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,fire,1.5866134778648622
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,ground,0.030262736764643305
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,ghost,0.22305551053884742
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,grass,1.882436772354606
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,steel,0.0012355194979787876
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,water,0.3357017864831072
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,fairy,1.2045919817182948e-14
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,flying,0.0009642968618175374
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,poison,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,dragon,0.12741913135398364
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,fighting,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,stellar,0.08842433498865565
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,rock,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,fire,3.713752620046309
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,water,7.356264486446662e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,bug,0.665644038420605
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,flying,0.00012141454840153276
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,ground,7.540947311035495e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,steel,5.550807907150901e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,normal,1.1102230246251565e-16
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,stellar,5.834701199569636e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,rock,2.337903926008522e-09
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,fighting,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,electric,9.703547811512614e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,dark,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,grass,7.316259820200344e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,ground,0.0178138653285429
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,fairy,0.011663837450564818
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,steel,0.009772377571858115
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,ghost,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,normal,0.0019263863427136374
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,fighting,0.0003427958445313406
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,stellar,3.5206394923898476
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,electric,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,steel,1.838706452386485
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,dark,0.21787618545271725
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,ground,2.8109340746762523e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,dragon,0.12065116757817934
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,water,0.32262056027112385
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,psychic,0.0007346882532355825
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,fire,0.8926783362606296
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,fighting,0.015738986025555013
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,fairy,0.03998009193053076
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,electric,0.04932782732169566
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,ghost,0.00058206804732025
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,poison,3.863592581448971e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,flying,0.0018189174287737142
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,grass,0.0025270579255152747
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,normal,0.0006501820236373135
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,grass,0.0015320807315416518
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,fairy,0.8519734362856073
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,normal,2.344236173492993
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,flying,0.08171692798177782
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,ghost,0.0020694694057033503
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,dragon,0.00012463580791161055
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,electric,0.07856879782730525
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,water,1.5781568940553825e-08
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,steel,0.0009340067477609515
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,fire,5.550621089422947e-07
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,ground,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,dark,0.001144177354413356
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,normal,0.01435396234484787
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,fighting,0.025481741685220827
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,ghost,3.6690542847167764
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,fairy,0.00012010188709032921
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,ground,0.000795059683466659
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,fire,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,stellar,3.727012652687822e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,grass,6.535074613250869e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,steel,1.9984014443252818e-15
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,bug,0.0025285511953588302
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,poison,4.596611258733674e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,rock,0.0024557678691025098
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,dark,7.636113963371827e-13
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,fairy,0.0002427952295162017
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,water,3.1574377013394956
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,ice,0.013060571791498665
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,electric,0.0018621834406448712
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,dragon,1.0526753912998288e-09
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,steel,8.326672684688674e-16
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,bug,0.00022633230780189084
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,ghost,0.00044220773856512574
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,fire,0.2575763499653391
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,grass,3.902816958500921e-11
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,dark,1.8035517523884437e-11
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,ground,0.006704504663935185
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,psychic,6.396868907132536e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,stellar,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,ghost,0.004961118695257061
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,electric,0.6003985337941555
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,grass,0.9200542756032224
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,water,0.09941526976431009
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,steel,1.94212081733122
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,ground,8.768170144168863e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,dark,3.325637260020997e-07
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,fairy,1.4317217595372078e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,stellar,0.00018449779967349977
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,fire,6.383091788791928e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,poison,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,bug,6.084746595469426e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,poison,7.649433365314318e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,water,1.450766302695892
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,fairy,0.03434310611245783
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,electric,4.556178901715668e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,dragon,0.02041363767624904
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,steel,0.04900344689517627
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,bug,4.0484295727338804e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,dark,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,flying,0.000141525796416464
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,normal,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,ghost,0.021191425464540947
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,fire,0.3556068056946196
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,grass,1.3626635432181147
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,ground,0.03289835759008425
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,ice,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,stellar,0.0002629538055914926
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,ghost,0.005283648766617355
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,grass,0.02718191023494615
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,steel,0.11096018482665815
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,bug,0.007727544764495775
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,fairy,0.2919725229126939
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,electric,0.0018141749437476928
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,dragon,0.0022950754342243584
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,flying,0.0012061748843491538
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,water,3.005929483189269
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,ground,0.009201970654121261
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,fire,0.0002690031308250074
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,dark,7.788923379548063e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,stellar,0.00047153096925978133
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,fighting,0.003565620116196655
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,psychic,1.5817341909120746
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,water,0.33372994222286356
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,dark,0.06247623142313219
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,normal,0.13759062498051877
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,fairy,0.22591281203573782
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,steel,0.25238113884833363
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,ghost,0.0013479977288611278
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,fighting,0.03854682502177148
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,ground,1.0996775889472468
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,grass,0.03718685427891466
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,fire,0.044233501154647414
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,flying,4.592992652874273e-13
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,dragon,1.267549953887226e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,stellar,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,bug,2.4658053376924727e-13
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,flying,0.6212707875878541
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,electric,0.059066333042871844
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,ghost,1.798412945005941
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,fairy,9.522557678814936e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,ice,0.0030110169864229763
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,grass,0.0004947139450864335
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,ground,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,steel,0.07657472599025278
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,fighting,4.996003610813204e-16
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,bug,0.202508401935327
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,water,2.3636052626230253e-07
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,dark,0.0014616751227367053
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,normal,0.11548843352057958
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,fire,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,steel,0.3958338318293367
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,ground,0.530540263532916
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,water,0.7425117937079392
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,dragon,0.11894057441647155
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,psychic,0.2794701859287038
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,flying,0.015624243436918817
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,electric,4.001056548852411e-07
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,fairy,0.0011133673866711713
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,fighting,0.4125864338679394
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,ice,5.793740041837303e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,dark,0.5738137703936328
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,normal,0.00394438949553344
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,ghost,0.001530846356755211
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,fire,0.0064626828942012104
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,stellar,0.00011822958906276826
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,grass,0.20045597401670295
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,rock,1.7652943337210458
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,fighting,0.005487396618634399
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,fairy,0.052911297683231495
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,ghost,0.45505135400039975
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,psychic,0.0020639920911090792
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,ice,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,bug,0.00030513588357039545
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,ground,0.08901382393598084
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,stellar,4.72384585820107e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,steel,1.791905128606386e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,water,0.00037880454596728175
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,dark,0.0013791174495629277
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,flying,0.23692833141681213
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,electric,1.0774214853626063e-11
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,poison,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,fire,0.06959927254999415
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,water,0.6999929783307524
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,poison,1.2785608710652596e-07
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,steel,1.2392953708562342
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,normal,0.00037400676360294094
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,fairy,0.29289067130036683
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,ice,0.005743065822610693
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,stellar,0.01018946357423478
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,ghost,0.08788020038516192
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,electric,0.08187875321073679
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,dragon,0.00035493218995980014
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,grass,0.1882334726571563
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,flying,0.0006116991762414314
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,dark,0.008970538901684588
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,fighting,1.0454587824892947e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,ground,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,water,0.43153764063548966
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,psychic,0.11616958970378455
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,dark,0.09140706317102643
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,grass,1.5581491759173074
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,normal,0.1142945873426201
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,electric,0.21940931330512142
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,fighting,0.08279422095258238
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,fairy,0.01580852535855104
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,dragon,0.01810274042809129
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,ground,4.0655945277023875e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,fire,0.019480273706888984
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,poison,7.271960811294775e-15
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,bug,1.25789700877732e-09
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,stellar,0.03861565539279749
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,steel,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,flying,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,rock,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,ghost,3.3428072214736204e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,bug,1.940089786969058
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,water,0.19914557815465728
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,ghost,0.12968161665028993
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,normal,0.005054123742072425
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,fire,0.33984158769757244
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,grass,0.00016482536203465958
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,dark,0.07364461702566477
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,flying,0.0012144873831019254
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,fighting,2.6267965302917418e-08
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,fairy,0.0021997301557979965
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,rock,6.664430782671316e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,electric,0.00038452207268763194
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,dragon,0.018645602788576632
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,ice,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,poison,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,steel,3.20258171648824e-08
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,ground,1.8126333378720716e-08
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,poison,1.189137417667574e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,water,0.1047318291820108
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,ground,0.00029931288104956266
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,grass,2.171724973807917
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,ice,0.0003068208198682143
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,electric,2.9615754293388363e-12
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,fairy,0.21913231355980783
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,stellar,2.710937429317717e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,dragon,3.297997400730779e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,flying,2.250522546098921e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,fighting,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,steel,0.009242397967878901
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,ghost,2.7614005730480784e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,normal,3.035078361024457e-06
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,fire,0.0003778330038654576
